,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,0,0,0,2018-04-09,57.119999,57.549999,55.009998,55.509998,51.592697,6621000,0.0
1,1,1,1,2018-04-16,55.689999,57.490002,55.669998,56.27,52.299072,6065400,1.986493655589124
2,2,2,2,2018-04-23,56.490002,58.720001,56.299999,58.599998,54.46464200000001,6496400,1.9602389406224896
3,3,3,3,2018-04-30,58.77,59.18,57.650002,58.900002,54.743473,5283700,1.9949065536534276
4,4,4,4,2018-05-07,58.880001,58.98,56.07,56.869999,52.856728,7838500,2.0356954991330314
5,5,5,5,2018-05-14,56.98,57.060001,55.720001,56.259998,52.289776,8076700,2.0108425350459487
6,6,6,6,2018-05-21,56.299999,59.23,55.799999,58.869999,54.715588,8126600,1.9556650068908614
7,7,7,7,2018-05-28,58.939999,59.790001,58.060001,58.110001,54.009216,7206600,2.0130786093085766
8,8,8,8,2018-06-04,58.400002,58.59,56.189999,56.689999,52.689426,8220900,2.0250485451587323
9,9,9,9,2018-06-11,56.860001,57.02,55.209999,56.970001,52.94966899999999,11011100,1.9950850975059662
10,10,10,10,2018-06-18,56.98,58.82,56.970001,58.68,54.990761,7378900,1.970858912747103
11,11,11,11,2018-06-25,58.740002,61.25,58.740002,60.849998,57.024323,9611400,1.9643385690826154
12,12,12,12,2018-07-02,60.889999,62.150002,60.490002,62.029999,58.130142000000006,4098600,1.9809769302108164
13,13,13,13,2018-07-09,62.02,62.02,59.150002,61.389999,57.530376,7676700,2.010425150845824
14,14,14,14,2018-07-16,61.419998,61.98,60.73,61.34,57.483524,4208000,2.000815112487773
15,15,15,15,2018-07-23,61.41,62.41,59.939999,61.939999,58.045799,6057100,1.9903132223169717
16,16,16,16,2018-07-30,61.860001,62.759998,60.779999,62.450001,58.523739,7346400,1.9918334348785678
17,17,17,17,2018-08-06,62.68,63.41,61.959999,62.779999,58.832985,5138800,1.9947435806744755
18,18,18,18,2018-08-13,62.84,64.959999,62.599998,64.760002,60.688511,7137600,1.969425525959681
19,19,19,19,2018-08-20,64.980003,65.089996,63.27,63.990002,59.966919,5264900,2.012033129800496
20,20,20,20,2018-08-27,64.07,64.209999,62.810001,63.23,59.2547,6084600,2.012019642574727
21,21,21,21,2018-09-03,63.450001,65.870003,63.400002,65.339996,61.232044,7025600,1.967707436039635
22,22,22,22,2018-09-10,65.690002,66.110001,64.58000200000001,65.410004,61.297642,10252800,1.9989297050035344
23,23,23,23,2018-09-17,65.510002,65.540001,63.139999,64.41999799999999,60.792385,13550300,2.0153679917841663
24,24,24,24,2018-09-24,64.269997,64.510002,62.060001,63.220001,59.659962,8245700,2.0189812872669837
25,25,25,25,2018-10-01,63.07,65.290001,62.700001,65.099998,61.434097,7113500,1.9711213969622547
26,26,26,26,2018-10-08,65.25,67.059998,63.09,63.799999,60.207298,9300700,2.0203761601939836
27,27,27,27,2018-10-15,63.82,66.339996,63.52,66.050003,62.33060500000001,6353000,1.9659348387917561
28,28,28,28,2018-10-22,65.860001,67.230003,63.84,64.400002,60.773514,9345600,2.0256211327446856
29,29,29,29,2018-10-29,64.480003,65.809998,63.32,63.610001,60.028004,8129900,2.012419446432645
30,30,30,30,2018-11-05,63.970001,67.5,63.830002,67.32,63.529079,6597900,1.9448900920974452
31,31,31,31,2018-11-12,67.260002,70.360001,67.160004,69.300003,65.397575,8007200,1.9714285293753882
32,32,32,32,2018-11-19,69.349998,70.68,67.199997,67.75,63.93486400000001,5826000,2.0228782730627306
33,33,33,33,2018-11-26,67.870003,68.989998,67.059998,68.620003,64.75586700000001,7052200,1.9873214374531578
34,34,34,34,2018-12-03,68.32,70.949997,67.910004,70.41999799999998,66.454498,5884300,1.9744391500834748
35,35,35,35,2018-12-10,70.550003,70.940002,69.300003,69.809998,65.878853,5499200,2.0087380034017475
36,36,36,36,2018-12-17,70.050003,70.089996,66.110001,66.940002,63.597706,10864600,2.042874154679589
37,37,37,37,2018-12-24,67.07,67.440002,62.509998,64.940002,61.697563,3912700,2.0307976584293916
38,38,38,38,2018-12-31,65.059998,65.279999,63.130001,64.589996,61.365028,5314300,2.0054188887084
39,39,39,39,2019-01-07,64.230003,65.889999,63.68,65.550003,62.277103,6959100,1.9853545849570744
40,40,40,40,2019-01-14,64.870003,67.379997,64.16999799999999,67.239998,63.882725,7094200,1.9748662247134514
41,41,41,41,2019-01-21,67.349998,69.029999,66.739998,67.940002,64.547783,5023400,1.9896967327142556
42,42,42,42,2019-01-28,68.019997,69.620003,66.970001,68.849998,65.41233100000001,6992900,1.98678291900604
43,43,43,43,2019-02-04,68.510002,70.480003,67.900002,70.470001,66.951454,5986900,1.9770114520077842
44,44,44,44,2019-02-11,70.489998,71.08000200000002,68.260002,69.68,66.200897,9287500,2.011337557405281
45,45,45,45,2019-02-18,69.720001,72.18,69.529999,72.18,68.57605699999999,5864400,1.9653643668606262
46,46,46,46,2019-02-25,72.360001,72.360001,69.800003,70.93,67.388481,7242000,2.017623008600028
47,47,47,47,2019-03-04,71.33000200000002,71.900002,70.41999799999998,71.699997,68.120026,6454400,1.9892608503177485
48,48,48,48,2019-03-11,71.839996,73.32,71.809998,73.040001,69.393127,8080000,1.9816538337670615
49,49,49,49,2019-03-18,73.07,74.449997,71.57,73.75,70.52932,7025000,1.9903728949152544
50,50,50,50,2019-03-25,73.93,74.910004,73.010002,73.550003,70.338066,6263000,2.002719197713697
51,51,51,51,2019-04-01,73.58000200000002,73.769997,71.209999,72.389999,69.22872199999999,8524500,2.0160243682279924
52,52,52,52,2019-04-08,72.360001,72.57,71.059998,71.980003,68.836624,5582600,2.0056959708656863
53,53,53,53,2019-04-15,72.190002,73.089996,70.43,70.480003,67.40212199999999,4093700,2.0212826324652684
54,54,54,54,2019-04-22,70.360001,73.239998,70.269997,72.18,69.027878,7274000,1.9764478110279857
55,55,55,55,2019-04-29,71.970001,73.08000200000002,71.230003,72.949997,69.764259,5495100,1.989444865912743
56,56,56,56,2019-05-06,72.910004,73.290001,71.239998,73.290001,70.089417,6059100,1.9953608405599559
57,57,57,57,2019-05-13,73.300003,75.0,73.239998,74.709999,71.447395,5799400,1.980993200120375
58,58,58,58,2019-05-20,75.019997,76.139999,74.110001,75.379997,72.088135,5446300,1.9911117268948682
59,59,59,59,2019-05-27,75.58000200000002,75.58000200000002,72.720001,73.339996,70.13723,5790900,2.0278156682746475
60,60,60,60,2019-06-03,73.260002,77.550003,72.949997,75.879997,72.566299,6957200,1.9665260793302348
61,61,61,61,2019-06-10,75.629997,77.029999,74.410004,76.709999,73.360054,5267400,1.9891800024661712
62,62,62,62,2019-06-17,76.730003,77.720001,75.480003,77.449997,74.534065,6297900,1.9904454741295856
63,63,63,63,2019-06-24,77.550003,77.769997,74.360001,75.110001,72.282166,6657200,2.0311542533463687
64,64,64,64,2019-07-01,75.120003,77.089996,74.230003,76.449997,73.571709,3561700,1.982472255688905
65,65,65,65,2019-07-08,76.559998,77.120003,75.769997,76.160004,73.292648,4014300,2.003807680997496
66,66,66,66,2019-07-15,76.099998,77.279999,75.57,75.980003,73.119415,4653000,2.002369057553209
67,67,67,67,2019-07-22,76.129997,77.07,75.41999799999998,76.589996,73.70644399999998,5369500,1.992035604754438
68,68,68,68,2019-07-29,76.800003,77.410004,75.370003,75.739998,72.88844300000002,7548100,2.011222577534264
69,69,69,69,2019-08-05,76.08000200000002,76.900002,73.66999799999998,76.690002,73.802696,15762500,1.987612413936304
70,70,70,70,2019-08-12,76.970001,77.010002,74.91999799999998,76.639999,73.75456199999998,11819400,2.000652439987636
71,71,71,71,2019-08-19,76.650002,77.309998,75.059998,75.33000200000002,72.493881,7636200,2.0173901097201616
72,72,72,72,2019-08-26,75.339996,77.519997,75.230003,77.150002,74.245361,9097700,1.9764095923160185
73,73,73,73,2019-09-02,77.220001,78.879997,75.68,76.190002,73.32151,6812700,2.012600078419738
74,74,74,74,2019-09-09,75.959999,77.5,73.309998,76.599998,73.716072,11998800,1.9946475716618168
75,75,75,75,2019-09-16,76.599998,79.309998,76.32,79.040001,76.547844,9520700,1.9691295170909724
76,76,76,76,2019-09-23,78.949997,80.849998,78.83000200000002,80.0,77.47758499999998,7907900,1.9880000125000001
77,77,77,77,2019-09-30,80.07,80.620003,78.150002,79.529999,77.0224,7192200,2.0059097322508452
78,78,78,78,2019-10-07,79.459999,79.459999,76.33000200000002,77.050003,74.620598,6962800,2.0321868384612523
79,79,79,79,2019-10-14,77.190002,77.199997,75.260002,76.620003,74.204155,7614800,2.0056121115004393
80,80,80,80,2019-10-21,76.410004,77.900002,76.279999,76.589996,74.175095,6219900,2.000391787460075
81,81,81,81,2019-10-28,76.309998,77.91999799999998,75.650002,77.360001,74.920822,7111600,1.9900464711731325
82,82,82,82,2019-11-04,77.230003,77.230003,73.339996,73.809998,71.48275,9200900,2.048096505841932
83,83,83,83,2019-11-11,73.800003,76.83000200000002,73.599998,76.620003,74.204155,9228500,1.963325438658623
84,84,84,84,2019-11-18,76.690002,77.019997,74.269997,74.949997,72.586807,7972800,2.022281601959237
85,85,85,85,2019-11-25,74.940002,74.989998,73.559998,74.33000200000002,71.986359,5292500,2.0083411137268636
86,86,86,86,2019-12-02,74.059998,75.550003,73.510002,75.190002,72.819237,6133400,1.9885623091218965
87,87,87,87,2019-12-09,75.279999,75.290001,73.959999,75.019997,72.65459399999997,6869000,2.002266129122879
88,88,88,88,2019-12-16,75.050003,77.010002,74.910004,76.57,74.64874300000002,16177700,1.9797570458404075
89,89,89,89,2019-12-23,76.559998,76.559998,75.309998,76.300003,74.385513,3737400,2.0035386237140775
90,90,90,90,2019-12-30,76.050003,77.099998,75.760002,76.08000200000002,74.171036,5195900,2.002891706022826
91,91,91,91,2020-01-06,76.08000200000002,77.300003,75.540001,77.010002,75.07770500000002,6178100,1.987923646593335
92,92,92,92,2020-01-13,77.019997,79.900002,77.019997,79.75,77.748947,8071600,1.9656426583072097
93,93,93,93,2020-01-20,79.75,80.83000200000002,79.360001,80.389999,78.372887,6554600,1.9920388231376889
94,94,94,94,2020-01-27,80.33000200000002,82.410004,79.75,82.050003,79.99123399999998,7743400,1.9797683858707475
95,95,95,95,2020-02-03,82.230003,83.760002,81.940002,83.599998,81.502342,6758600,1.981459389508598
96,96,96,96,2020-02-10,83.75,86.870003,83.25,86.790001,84.612312,6697900,1.9632445792920314
97,97,97,97,2020-02-17,87.160004,87.33000200000002,85.099998,85.339996,83.198677,8116300,2.0169909194746154
98,98,98,98,2020-02-24,85.0,86.470001,77.190002,79.0,77.017769,14333100,2.0802531139240505
99,99,99,99,2020-03-02,79.290001,87.660004,79.150002,85.349998,83.208435,12123000,1.9256004903479904
100,100,100,100,2020-03-09,82.0,83.589996,71.040001,76.150002,74.239288,15365800,2.1208141268335097
101,101,101,101,2020-03-16,70.019997,79.18,62.009998,62.93,61.725426,15926400,2.210074717940569
102,102,102,102,2020-03-23,63.080002,77.019997,58.740002,74.239998,72.81893199999998,12022100,1.8476562728355677
103,103,103,103,2020-03-30,76.019997,78.769997,65.900002,68.75,67.434021,11243000,2.0798545163636364
104,104,104,104,2020-04-06,71.209999,81.25,70.760002,79.0,77.48782299999998,6952900,1.870253164556962
105,105,105,105,2020-04-13,77.940002,78.889999,74.16999799999998,77.83000200000002,76.340225,6761800,2.015032737632462
106,106,106,106,2020-04-20,78.489998,78.629997,71.57,73.639999,72.230423,8999000,2.0568984662805336
107,107,107,107,2020-04-27,74.129997,75.739998,70.400002,71.449997,70.082336,7533800,2.030650834037124
108,108,108,108,2020-05-04,71.18,72.610001,69.41999799999999,70.860001,69.503632,8010500,2.0083262205994044
109,109,109,109,2020-05-11,70.540001,71.480003,66.33000200000001,68.760002,67.44384000000001,16500700,2.0305409967847297
110,110,110,110,2020-05-18,70.489998,72.699997,69.059998,69.82,68.48354300000001,8185300,1.9848181323403036
111,111,111,111,2020-05-25,71.019997,75.269997,69.300003,74.730003,73.29956800000002,8627400,1.9342967643129896
112,112,112,112,2020-06-01,74.599998,76.940002,73.019997,75.58000200000002,74.133286,6736600,1.9887536520573257
113,113,113,113,2020-06-08,75.160004,77.41999799999998,70.839996,71.75,70.376602,7042500,2.0533798188153316
114,114,114,114,2020-06-15,70.410004,74.75,69.720001,69.800003,68.905632,11985600,2.027936918570046
115,115,115,115,2020-06-22,69.529999,71.339996,67.139999,68.900002,68.017166,10516700,2.013062423423442
116,116,116,116,2020-06-29,69.440002,73.83000200000002,68.529999,73.230003,72.291679,6156100,1.940871216405658
117,117,117,117,2020-07-06,73.620003,75.059998,71.660004,74.540001,73.58489200000002,6643900,1.9824255703994422
118,118,118,118,2020-07-13,74.690002,78.910004,74.489998,78.739998,77.731071,8681300,1.9466599300650225
119,119,119,119,2020-07-20,78.440002,81.309998,77.309998,79.519997,78.501076,5798800,1.9901911590866885
120,120,120,120,2020-07-27,79.550003,80.489998,78.480003,80.239998,79.211853,4938100,1.9910269065560047
121,121,121,121,2020-08-03,79.959999,82.709999,78.220001,82.18,81.126999,9174800,1.9763932587004138
122,122,122,122,2020-08-10,82.980003,83.959999,80.43,81.269997,80.22865300000002,5548600,2.0111972810827097
123,123,123,123,2020-08-17,81.379997,82.230003,79.440002,80.720001,79.685707,4057100,2.0068136272694055
124,124,124,124,2020-08-24,81.099998,81.629997,77.650002,78.660004,77.652107,4854500,2.0261886205853736
125,125,125,125,2020-08-31,78.290001,81.18,77.660004,78.959999,77.948257,5523700,1.9962006711778202
126,126,126,126,2020-09-07,78.43,79.629997,75.839996,76.599998,75.6185,4207900,2.0308094133370607
127,127,127,127,2020-09-14,76.959999,78.849998,76.589996,76.860001,76.35382800000002,6603100,1.9966171871374292
128,128,128,128,2020-09-21,75.760002,78.300003,75.269997,78.209999,77.69493100000003,5367900,1.982738805558609
129,129,129,129,2020-09-28,78.970001,80.720001,78.08000200000002,79.809998,79.28439300000002,5018000,1.9799523989463075
130,130,130,130,2020-10-05,79.849998,82.529999,78.82,82.050003,81.509651,5417600,1.9726995134905723
131,131,131,131,2020-10-12,82.110001,83.400002,79.870003,82.389999,81.847404,4220000,1.995873334092406
132,132,132,132,2020-10-19,82.400002,83.58000200000002,81.220001,83.389999,82.84082,4141500,1.9880081543111663
133,133,133,133,2020-10-26,82.709999,85.43,79.910004,81.120003,80.58577700000002,5760400,2.0279831843694582
134,134,134,134,2020-11-02,81.989998,85.589996,81.449997,81.849998,81.310959,6128500,1.9910813070514675
135,135,135,135,2020-11-09,85.370003,86.900002,80.790001,82.120003,81.579185,8335200,1.996712067825911
136,136,136,136,2020-11-16,83.370003,84.459999,77.610001,78.449997,77.93335,9555000,2.0467814676908147
137,137,137,137,2020-11-23,78.610001,80.589996,78.349998,78.989998,78.46979499999998,7564000,1.993163678773609
138,138,138,138,2020-11-30,78.760002,79.25,76.440002,77.08000200000002,76.57238000000002,5824100,2.02477939738507
139,139,139,139,2020-12-07,76.93,78.220001,76.650002,77.470001,76.959808,7090500,1.99496580618348
140,140,140,140,2020-12-14,77.769997,79.660004,76.75,78.860001,78.860001,8216900,1.9823738272587643
141,141,141,141,2020-12-21,77.610001,78.32,75.540001,76.470001,76.470001,4765600,2.0312540861611863
142,142,142,142,2020-12-28,76.629997,78.110001,76.459999,78.059998,78.059998,4784400,1.9796310909462231
143,143,143,143,2020-12-31,77.260002,78.110001,76.730003,78.059998,78.059998,779830,2.0
